20	62073862	62103991	KCNQ2	4/17	892	-1.699	0.988121646	97.158214381	97.055919850
22	51113661	51137201	SHANK3	3/23	1393	-4.910	0.340401378	98.438767799	97.910231543
22	51115116	51153376	SHANK3	4/23	1898	-7.176	0.197392171	98.993479848	98.434066604
22	51117836	51169280	SHANK3	8/23	3936	-11.846	0.080848955	99.559596649	99.077549992
22	51123053	51171641	SHANK3	10/23	6156	-11.801	0.081690527	99.492183827	98.936601187
22	51133459	51159731	SHANK3	11/23	2244	-6.349	0.240747641	98.568485971	98.104344485
22	51136092	51158743	SHANK3	13/23	1046	-2.967	0.608427560	97.879963969	97.437384139
22	51137225	51171205	SHANK3	14/23	5066	-9.390	0.127425614	99.333416910	98.751571418
22	51144567	51171641	SHANK3	20/23	5006	-7.557	0.181779559	98.984048437	98.319583787
22	51154156	51171348	SHANK3	22/23	4482	-6.643	0.224032279	98.818113648	98.166911013
3	128200785	128212028	GATA2	3/6	1356	-2.711	0.666263873	98.434066604	98.109742154
6	157520039	157528186	ARID1B	18/20	1807	-2.088	0.840498304	99.475874742	99.573816314
7	156798524	156802799	MNX1	2/3	653	-1.853	0.925264921	96.846745670	96.546884849
8	61757967	61777811	CHD7	24/38	3120	-2.017	0.866006642	99.813083949	99.699036429
8	61769433	61779465	CHD7	35/38	2378	-2.683	0.672387035	99.030625096	98.626032087
8	61773667	61778413	CHD7	36/38	1106	-2.531	0.710112678	98.616832834	98.252316064
8	61774893	61777699	CHD7	37/38	235	-1.759	0.963193702	96.108774056	85.202667957
8	61775181	61779465	CHD7	38/38	1923	-2.616	0.688928278	98.461258086	98.249385072
9	127245281	127269709	NR5A1	6/7	1345	-4.811	0.349542591	98.476725600	98.015457066
9	127253478	127269709	NR5A1	5/7	1222	-4.321	0.399833775	98.265491020	97.816004495
9	127255411	127269709	NR5A1	4/7	1089	-4.087	0.428389185	97.993576194	97.522440954
9	140513453	140730576	EHMT1	2/27	5122	-3.296	0.546180250	99.923445965	99.932790316
9	140605466	140730576	EHMT1	3/27	5025	-2.690	0.670674871	99.921588702	99.932355020
X	2853224	2882311	ARSE	10/11	1496	-11.517	0.086043485	99.206803849	99.544274234
X	2854885	2876447	ARSE	9/11	1264	-9.906	0.116891453	99.019278384	99.402803073
X	2856265	2882311	ARSE	8/11	1235	-9.916	0.116514197	98.925486632	99.351031883
X	2861237	2882311	ARSE	7/11	1069	-8.682	0.145911179	98.688598614	99.169310364
X	2864156	2882311	ARSE	6/11	947	-7.858	0.171042261	98.483806413	98.993363769
X	2867731	2882311	ARSE	5/11	540	-3.817	0.464431684	97.519597020	97.983303211
X	2871299	2882311	ARSE	4/11	386	-2.915	0.620093490	97.002262378	97.447047707
X	2873543	2882311	ARSE	3/11	291	-2.316	0.768268207	96.615023164	97.048258642
X	7137496	7272851	STS	2/10	6531	-12.166	0.076089720	99.488701460	99.693029346
X	7171372	7270612	STS	3/10	3924	-10.629	0.101888255	99.360347215	99.592853254
X	7175587	7268724	STS	5/10	1826	-9.700	0.121157353	99.184313562	99.462786845
X	7177811	7272851	STS	6/10	5488	-6.613	0.225512285	98.579977782	98.917622286
X	7194124	7272851	STS	7/10	5352	-5.534	0.291270983	98.359166693	98.743126678
X	7223223	7272851	STS	8/10	5210	-4.704	0.360250870	98.054633696	98.437171714
X	7243535	7272851	STS	9/10	5052	-3.951	0.445626902	97.643337129	98.015660205
X	7252081	7272851	STS	10/10	4992	-3.657	0.486341576	97.462050905	97.823955899
X	8501075	8555847	KAL1	13/14	1300	-6.477	0.233492710	99.042465144	99.298332062
X	8502491	8555847	KAL1	12/14	1148	-5.666	0.281781533	98.854359285	99.131149425
X	8503848	8555894	KAL1	11/14	967	-5.359	0.303575346	98.557342397	98.839240008
X	8504967	8700227	KAL1	10/14	1626	-6.514	0.231432309	99.054189113	99.169774679
X	8507783	8700227	KAL1	9/14	1530	-5.857	0.269535208	98.940983165	99.038692580
X	8522136	8700227	KAL1	8/14	1369	-5.086	0.325195042	98.716399511	98.790748047
X	8536406	8700227	KAL1	7/14	1231	-4.358	0.396119250	98.488420549	98.522054411
X	8538730	8700227	KAL1	6/14	1028	-3.260	0.552738708	98.076746726	98.002456230
X	8553408	8700227	KAL1	5/14	911	-3.091	0.583296478	97.787187907	97.664028193
X	8556005	8700227	KAL1	4/14	710	-1.736	0.973263547	97.247885333	97.120198541
X	18622953	18671745	CDKL5	14/22	1275	-2.399	0.744443013	98.977402920	99.107498349
X	18627644	18671745	CDKL5	16/22	1076	-2.947	0.612780519	98.700293564	98.882276261
X	18631387	18671745	CDKL5	17/22	913	-3.413	0.526185659	98.420021057	98.650321597
X	18643356	18671745	CDKL5	19/22	694	-3.809	0.465447374	97.972652972	98.345759580
X	18646677	18671745	CDKL5	20/22	495	-4.562	0.375515245	97.411614623	97.919633934
X	18664179	18671745	CDKL5	21/22	411	-4.295	0.402561629	97.130558583	97.653058737
X	19369512	19379823	PDHA1	7/12	2828	-2.590	0.694964381	99.174301756	99.299231674
X	25023025	25034065	ARX	4/5	1666	-5.091	0.324672687	97.350876338	87.422212626
X	25025489	25034065	ARX	3/5	1401	-3.913	0.450821432	97.185609002	94.981734985
X	25028408	25034065	ARX	2/5	1301	-3.990	0.440722568	97.073418744	93.800138830
X	25031041	25031200	ARX	2/5	160	-1.654	1.008754671	95.483195838	0.778018835
X	30322910	30327715	NR0B1	1/2	1435	-9.923	0.116427138	98.656096522	98.208264121
X	41307159	41334963	NYX	2/2	2242	-7.929	0.168604604	97.903498966	96.327814942
X	48379545	48387104	EBP	2/5	1780	-1.749	0.967952937	97.901264447	97.818151954
X	48755856	48760419	PQBP1	2/6	798	-4.376	0.393971791	97.952048967	97.348815937
X	48758508	48760419	PQBP1	3/6	752	-4.240	0.409439304	97.849028942	97.257258704
X	54476716	54522599	FGD1	12/18	2780	-2.556	0.703757358	99.204627369	98.510475540
X	54482192	54522599	FGD1	8/18	2612	-2.262	0.784403175	99.074531941	98.441988989
X	54492279	54522561	FGD1	6/18	2049	-3.737	0.475372120	98.321237912	97.450588114
X	54494327	54497899	FGD1	5/18	906	-1.934	0.894794210	98.135047354	97.659210919
X	79279656	79286948	TBX22	4/8	1456	-1.923	0.898827951	98.888660600	99.029725485
X	85119805	85302566	CHM	14/15	1836	-3.201	0.562460316	99.427150623	99.340991058
X	85128196	85302566	CHM	13/15	1674	-3.117	0.578479204	99.318210574	99.231006300
X	85134059	85302566	CHM	12/15	1562	-2.276	0.779963157	99.241192223	99.174417835
X	85149264	85302566	CHM	11/15	1480	-2.149	0.820474693	99.168817028	99.089215922
X	148564736	148586877	IDS	8/9	1412	-2.635	0.683733748	98.828879966	98.814254025
X	148568571	148586877	IDS	7/9	1282	-2.162	0.816063695	98.630907400	98.573535403
X	148571969	148586877	IDS	6/9	1098	-2.114	0.831792386	98.291637792	98.182378526
X	148578028	148586877	IDS	5/9	943	-2.516	0.713624065	97.944010503	97.808720544
X	148579830	148586877	IDS	4/9	730	-2.856	0.632600992	97.328908406	97.133779773
X	148582565	148586877	IDS	2/9	635	-3.056	0.590261212	96.991641158	96.755623733
X	151999510	152038273	NSDHL	2/8	1937	-2.032	0.859912500	98.969886811	99.145572228
X	152954215	152960569	SLC6A8	2/13	1635	-2.568	0.700536168	99.142844374	98.693822165
X	152991615	153010216	ABCD1	2/10	2381	-3.659	0.486051379	98.831259584	98.512942217
X	152994857	153010216	ABCD1	3/10	2203	-4.223	0.411383626	98.564220072	98.186064031
X	153001964	153008986	ABCD1	5/10	652	-2.254	0.786782792	97.734110830	97.311061275
X	153002703	153010216	ABCD1	6/10	1785	-3.467	0.516696209	97.632077476	96.773238706
X	153005671	153008800	ABCD1	7/10	381	-1.949	0.889425560	96.876171671	96.210314075
X	153006161	153010216	ABCD1	8/10	1501	-3.733	0.475981534	96.613165901	0.046518620
X	153170188	153171178	AVPR2	2/4	430	-3.992	0.440345312	97.034242115	97.243967670
X	154065998	154251028	F8	25/26	7156	-13.040	0.065497520	99.988276031	99.991990556
X	154091459	154251028	F8	22/26	6696	-13.989	0.054876301	99.985374058	99.990713688
X	154124478	154159463	F8	21/26	3710	-13.681	0.058097490	99.915697698	99.950173132
X	154130373	154157813	F8	18/26	1822	-4.335	0.398208670	99.488527342	99.625964761
X	154134834	154251028	F8	14/26	5449	-16.029	0.038567215	99.971038314	99.982326987
